source_sample	bin_id	pass_GUNC	primary_gunc_summary_path_note
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.187_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.197	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.202	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.206	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.209_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.215	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.233	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.242	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.251_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.252	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.257	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.258_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.264	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.268_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.269	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.277_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.281_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.291	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.299	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.313	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.328	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.33	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.334	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.34	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.343	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.373	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.374	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.389_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.394_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.402	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.410_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.413_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.416_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.417	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.418	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.420	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.431	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.435_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.439	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.450_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.458_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.483	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.484_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.486	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.496	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.508_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.517_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.519	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.523_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.532_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.54	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.543_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.553_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.559_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.565_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.584	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.585	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.591	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.602	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.607	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.615	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.625	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.628	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.635_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.65	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.652_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.667	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.674	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.694_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.69_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.708_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.715_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.726_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.728_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.732	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.735	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.742_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.766	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.769_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.77	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.774	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.795	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.797	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.824	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.829	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.83	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.835_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.848	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.852	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.855_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.864_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.870_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.87_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.880	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.882_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.890	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.896_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.900	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.901_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.915	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.923_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.93_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.958	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBAT2Refined-group-group_240416.995	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.100	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.102	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.104	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.107_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.116	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.120	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.121	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.123_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.124_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.135	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.136_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.137	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.142	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.146	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.148	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.149_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.15	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.151	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.152_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.153_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.154	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.158	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.162_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.164_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.167	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.168_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.169_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.16_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.17	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.170	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.171	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.172	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.174_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.175	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.176_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.177	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.180_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.186_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.190	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.191_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.193_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.197	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.2	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.200	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.203_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.205_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.206_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.208_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.21	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.210_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.213	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.215	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.218	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.219_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.220_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.229	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.230	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.231_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.233	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.235	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.236	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.239_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.24	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.241	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.242_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.243	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.245	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.247_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.248_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.250_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.253	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.256_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.259	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.264	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.271	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.272	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.275_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.283	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.29	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.290_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.291_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.292	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.293_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.296	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.302_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.304	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.305_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.306	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.31	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.319	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.32	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.320_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.324_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.327_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.334_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.341	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.347	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.353_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.354	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.356	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.357_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.360_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.363_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240416	METAMDBG-MetaBinnerRefined-group-group_240416.364_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-CONCOCTRefined-group-group_240705.20_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-CONCOCTRefined-group-group_240705.22_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-CONCOCTRefined-group-group_240705.29	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-CONCOCTRefined-group-group_240705.77	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-MetaBAT2Refined-group-group_240705.12	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-MetaBAT2Refined-group-group_240705.17_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-MetaBAT2Refined-group-group_240705.53	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-MetaBAT2Refined-group-group_240705.62	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-MetaBinnerRefined-group-group_240705.10_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-MetaBinnerRefined-group-group_240705.14	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-MetaBinnerRefined-group-group_240705.2	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG240705	FLYE-MetaBinnerRefined-group-group_240705.4_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
