sample_id	taxon_rank	taxon_name	taxid_if_available	mean_relative_abundance_classified_only	sd_relative_abundance_classified_only	replicates_detected	mean_direct_reads_if_available	mean_clade_reads	notes
S_24_04_16	phylum	Chloroflexi	200795	0.00608487247617764	0.00017044938721695507	3	8.0	691.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Euryarchaeota	28890	0.005262985871220399	0.00011599968595572244	3	2.3333333333333335	597.6666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Acidobacteria	57723	0.004517377199592187	0.0003068111020827448	3	2.0	513.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Verrucomicrobia	74201	0.003933415999655949	0.00027997977789087256	3	4.333333333333333	446.6666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Deinococcus-Thermus	1297	0.0035575580063527453	7.392966236668784e-05	3	0.0	404.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Spirochaetes	203691	0.00208994454578804	9.057120481867608e-05	3	0.0	237.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Gemmatimonadetes	142182	0.0015381258613281913	0.00011270454312733659	3	0.0	174.66666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Chlorobi	1090	0.001244556139106899	3.9064026037171995e-05	3	0.0	141.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Kiritimatiellaeota	134625	0.0010977923073357868	0.00010738307882221943	3	1.0	124.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Nitrospirae	40117	0.0007338210455773265	3.648312230671787e-05	3	0.0	83.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Tenericutes	544448	0.0004960863846578538	4.5524092139985434e-05	3	1.3333333333333333	56.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Thermotogae	200918	0.0004491036336211641	5.283784129340895e-05	3	0.0	51.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Synergistetes	508458	0.00043733678510801894	6.702501813261148e-05	3	0.0	49.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Thermodesulfobacteria	200940	0.0003815732977173159	5.9782476348589e-05	3	0.0	43.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Ignavibacteriae	1134404	0.0003522103795757557	6.330207773311e-05	3	0.0	40.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Calditrichaeota	1930617	0.0003493138849383014	4.3581988330727956e-05	3	0.0	39.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Fusobacteria	32066	0.00034049826755292643	4.8509426759582384e-05	3	0.0	38.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Thaumarchaeota	651137	0.0003140841307229294	5.164191822860728e-05	3	1.0	35.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Uroviricota	2731618	0.0003023540448354061	6.381726797325843e-05	3	0.0	34.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Deferribacteres	200930	0.0002964538554676527	9.888671993619814e-05	3	0.0	33.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Chlamydiae	204428	0.0002671143092992803	2.691465636799652e-05	3	0.0	30.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Aquificae	200783	0.00024070880298103717	4.859355093688205e-05	3	0.0	27.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Nucleocytoviricota	2732007	0.0001937316644179477	4.402228846046158e-05	3	0.0	22.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Crenarchaeota	28889	0.00019079449934711153	4.8478477063809435e-05	3	0.0	21.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Balneolaeota	1936987	0.00018494105392573374	3.851959338148688e-05	3	0.0	21.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Chrysiogenetes	200938	0.0001731943449825163	2.5545190729589935e-05	3	0.0	19.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Armatimonadetes	67819	0.00015555817314266598	3.550517680808872e-05	3	0.0	17.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Thermoplasmatota	2283796	0.00013207473657698483	3.515046541989302e-05	3	0.3333333333333333	15.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Bipolaricaulota	67810	0.00010861801157030486	3.564631037982427e-05	3	0.0	12.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Omnitrophica	67812	9.393317804077792e-05	3.666361709255629e-05	3	0.0	10.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Cloacimonetes	456828	7.043851652789635e-05	4.572882480386905e-05	3	0.0	8.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Peploviricota	2731361	6.749953960866682e-05	2.827237992049076e-05	3	0.0	7.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Elusimicrobia	74152	5.8704168975772725e-05	1.0149525940966863e-05	3	0.0	6.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Atribacterota	67818	5.5773077417930264e-05	5.123065915276975e-06	3	0.0	6.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Lokiarchaeota	1655434	4.9904145384751704e-05	2.0347499319491245e-05	3	0.0	5.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Dictyoglomi	68297	4.695955599192197e-05	2.828518436003661e-05	3	0.0	5.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Saccharibacteria	95818	4.108444326319649e-05	3.331629430298469e-05	3	2.0	4.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Fibrobacteres	65842	3.816095295576773e-05	1.017759702527013e-05	3	0.0	4.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Coprothermobacterota	2138240	3.520975670093104e-05	1.2446268774624867e-05	2	0.0	4.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Caldiserica	67814	1.7615356865422673e-05	8.817947632596258e-06	3	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Absconditabacteria	221235	1.7604239100775467e-05		1	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Nanohaloarchaeota	1462430	1.7604239100775467e-05		1	0.0	2.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Micrarchaeota	1801631	1.4673999875853075e-05	1.0160521902609958e-05	3	0.0	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Pisuviricota	2732408	1.3214155034742127e-05	6.238355038870109e-06	2	0.0	1.5	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Cossaviricota	2732415	8.805920175594588e-06	5.860250280798897e-09	3	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Artverviricota	2732409	8.802971883307805e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Candidatus Korarchaeota	51967	8.80254571684777e-06	6.026903876116786e-10	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_04_16	phylum	Duplornaviricota	2732405	8.802119550387734e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_07_05	phylum	Proteobacteria	1224	0.5951722894487131	0.0005675731363278919	3	3368.0	84195.66666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_07_05	phylum	Actinobacteria	201174	0.08205811101030396	0.00030378542266859104	3	95.66666666666667	11608.333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_07_05	phylum	Bacteroidetes	976	0.07631302765885571	0.0005280813702749598	3	319.6666666666667	10795.666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_07_05	phylum	Chordata	7711	0.0558380112529557	0.0004990488834748678	3	0.0	7899.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_07_05	phylum	Cyanobacteria	1117	0.03647765714447874	0.00028336507418727904	3	180.66666666666666	5160.333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_07_05	phylum	Planctomycetes	203682	0.03573140566311125	0.0004653351758124886	3	23.0	5054.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_24_07_05	phylum	Firmicutes	1239	0.028047392219691946	0.0003299663273791104	3	61.0	3967.6666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
